Day,P,T,Site
2020-02-13,0.0,-5.4613,AboveWoodCamp
2020-02-14,0.2786,-4.4887,AboveWoodCamp
2020-02-15,2.4507,-7.4397,AboveWoodCamp
2020-02-16,19.0478,-4.076,AboveWoodCamp
2020-02-17,0.0,-9.6571,AboveWoodCamp
2020-02-18,0.0,-11.0453,AboveWoodCamp
2020-02-19,0.0,-12.0975,AboveWoodCamp
2020-02-20,1.5252,-9.039,AboveWoodCamp
2020-02-21,0.7978,-3.991,AboveWoodCamp
2020-02-22,0.1605,-0.7833,AboveWoodCamp
2020-02-23,0.3445,-1.0604,AboveWoodCamp
2020-02-24,1.2462,-8.4534,AboveWoodCamp
2020-02-25,0.6026,-8.567,AboveWoodCamp
2020-02-26,1.2284,-6.6664,AboveWoodCamp
2020-02-27,0.0,-2.8975,AboveWoodCamp
2020-02-28,0.6857,-0.4368,AboveWoodCamp
2020-02-29,0.0857,0.3364,AboveWoodCamp
2020-03-01,4.2591,-6.4922,AboveWoodCamp
2020-03-02,0.0,-8.73,AboveWoodCamp
2020-03-03,0.0,-2.6784,AboveWoodCamp
2020-03-04,0.2905,-1.0813,AboveWoodCamp
2020-03-05,0.0,2.0936,AboveWoodCamp
2020-03-06,4.0456,4.391,AboveWoodCamp
2020-03-07,8.1214,3.4196,AboveWoodCamp
2020-03-08,3.349,-0.0202,AboveWoodCamp
2020-03-09,3.2044,-0.4892,AboveWoodCamp
2020-03-10,2.3617,-0.7661,AboveWoodCamp
2020-03-11,0.0,0.8462,AboveWoodCamp
2020-03-12,0.0,-1.1964,AboveWoodCamp
2020-03-13,1.4315,-1.9742,AboveWoodCamp
2020-03-14,3.6303,1.2674,AboveWoodCamp
2020-03-15,1.8815,2.3393,AboveWoodCamp
2020-03-16,2.5879,2.9842,AboveWoodCamp
2020-03-17,0.1497,3.2312,AboveWoodCamp
2020-03-18,4.9872,0.7105,AboveWoodCamp
2020-03-19,5.1846,-0.5493,AboveWoodCamp
2020-03-20,0.6443,-0.527,AboveWoodCamp
2020-03-21,1.4164,-0.3315,AboveWoodCamp
2020-03-22,1.6509,-0.5515,AboveWoodCamp
2020-03-23,0.6304,0.5791,AboveWoodCamp
2020-03-24,31.221,1.3435,AboveWoodCamp
2020-03-25,11.6831,-1.8692,AboveWoodCamp
2020-03-26,0.6647,-5.448,AboveWoodCamp
2020-03-27,0.7601,-6.36,AboveWoodCamp
2020-03-28,2.2915,-2.7811,AboveWoodCamp
2020-03-29,0.0,-2.0181,AboveWoodCamp
2020-03-30,4.4005,-0.2966,AboveWoodCamp
2020-03-31,16.5861,2.4521,AboveWoodCamp
2020-04-01,5.0629,-1.5241,AboveWoodCamp
2020-04-02,0.7313,-7.2058,AboveWoodCamp
2020-04-03,1.3263,-5.7731,AboveWoodCamp
2020-04-04,0.0223,-1.3386,AboveWoodCamp
2020-04-05,3.1254,3.2362,AboveWoodCamp
2020-04-06,1.7418,2.8837,AboveWoodCamp
2020-04-07,3.9544,3.8283,AboveWoodCamp
2020-04-08,0.0,5.8524,AboveWoodCamp
2020-04-09,0.0,7.2015,AboveWoodCamp
2020-04-10,0.0,4.796,AboveWoodCamp
2020-04-11,4.9957,2.0449,AboveWoodCamp
2020-04-12,0.0414,-4.6376,AboveWoodCamp
2020-04-13,0.0,-5.78,AboveWoodCamp
2020-04-14,0.8071,-4.7056,AboveWoodCamp
2020-04-15,13.0806,-0.3929,AboveWoodCamp
2020-04-16,4.9508,-5.511,AboveWoodCamp
2020-04-17,1.3392,-2.2159,AboveWoodCamp
2020-04-18,0.6335,1.8875,AboveWoodCamp
2020-04-19,0.4729,3.0333,AboveWoodCamp
2020-04-20,0.0,4.591,AboveWoodCamp
2020-04-21,0.0,5.9195,AboveWoodCamp
2020-04-22,1.3806,5.0175,AboveWoodCamp
2020-04-23,12.4139,3.5606,AboveWoodCamp
2020-04-24,0.0,3.8097,AboveWoodCamp
2020-04-25,0.0,5.33,AboveWoodCamp
2020-04-26,0.0,8.1112,AboveWoodCamp
2020-04-27,0.0,8.8218,AboveWoodCamp
2020-04-28,0.0,8.4918,AboveWoodCamp
2020-04-29,0.0,11.0243,AboveWoodCamp
2020-04-30,0.9794,10.0919,AboveWoodCamp
2020-05-01,0.2185,6.8471,AboveWoodCamp
2020-05-02,0.2542,8.2573,AboveWoodCamp
2020-05-03,0.0,5.7271,AboveWoodCamp
2020-05-04,0.0,3.6411,AboveWoodCamp
2020-05-05,0.0,6.4194,AboveWoodCamp
2020-05-06,0.0,6.968,AboveWoodCamp
2020-05-07,0.0,2.4075,AboveWoodCamp
2020-05-08,0.0,4.8508,AboveWoodCamp
2020-05-09,0.0,6.7419,AboveWoodCamp
2020-05-10,0.0,9.4917,AboveWoodCamp
2020-05-11,0.0485,11.2999,AboveWoodCamp
2020-05-12,0.0682,8.2712,AboveWoodCamp
2020-05-13,3.3242,4.2488,AboveWoodCamp
2020-05-14,1.5644,5.292,AboveWoodCamp
2020-05-15,0.5206,4.5145,AboveWoodCamp
2020-05-16,0.0,5.7067,AboveWoodCamp
2020-05-17,0.0,11.8793,AboveWoodCamp
2020-05-18,0.0,13.111,AboveWoodCamp
2020-05-19,0.2618,10.0994,AboveWoodCamp
2020-05-20,10.8186,3.7184,AboveWoodCamp
2020-05-21,7.8925,5.0134,AboveWoodCamp
2020-05-22,5.1717,5.3562,AboveWoodCamp
2020-05-23,2.8909,0.1953,AboveWoodCamp
2020-05-24,0.5118,3.6895,AboveWoodCamp
2020-05-25,0.0,6.5379,AboveWoodCamp
2020-05-26,0.0008,9.9069,AboveWoodCamp
2020-05-27,0.0,11.4711,AboveWoodCamp
2020-05-28,0.0,13.3671,AboveWoodCamp
2020-05-29,0.0,16.5348,AboveWoodCamp
2020-05-30,0.2358,17.0276,AboveWoodCamp
2020-05-31,0.0,15.2454,AboveWoodCamp
2020-06-01,0.0,14.5743,AboveWoodCamp
2020-06-02,0.0,13.5546,AboveWoodCamp
2020-06-03,0.0,14.3721,AboveWoodCamp
2020-06-04,0.0,14.3401,AboveWoodCamp
2020-06-05,0.0,17.5632,AboveWoodCamp
2020-06-06,17.1986,8.8788,AboveWoodCamp
2020-06-07,14.3981,2.0659,AboveWoodCamp
2020-06-08,3.7609,1.5524,AboveWoodCamp
2020-06-09,0.7832,4.0719,AboveWoodCamp
2020-06-10,0.0,9.528,AboveWoodCamp
2020-06-11,0.0,13.7334,AboveWoodCamp
2020-06-12,0.0,17.2465,AboveWoodCamp
2020-06-13,0.0,11.7082,AboveWoodCamp
2020-06-14,0.0,7.7732,AboveWoodCamp
2020-06-15,0.1784,10.6153,AboveWoodCamp
2020-06-16,21.7323,5.5986,AboveWoodCamp
2020-06-17,9.2509,2.6282,AboveWoodCamp
2020-06-18,0.0,6.3281,AboveWoodCamp
2020-06-19,0.0,9.2392,AboveWoodCamp
2020-06-20,0.0,11.4798,AboveWoodCamp
2020-06-21,0.0,13.8979,AboveWoodCamp
2020-06-22,0.0,13.332,AboveWoodCamp
2020-06-23,0.0,15.4358,AboveWoodCamp
2020-06-24,0.0,16.653,AboveWoodCamp
2020-06-25,0.0,13.6963,AboveWoodCamp
2020-06-26,0.0,14.7026,AboveWoodCamp
2020-06-27,0.0095,16.2887,AboveWoodCamp
2020-06-28,6.7108,10.1091,AboveWoodCamp
2020-06-29,5.7882,3.9326,AboveWoodCamp
2020-06-30,7.9327,4.7198,AboveWoodCamp
2020-07-01,0.0,9.8145,AboveWoodCamp
2020-07-02,0.0,13.1269,AboveWoodCamp
2020-07-03,0.0,15.7742,AboveWoodCamp
2020-07-04,0.0,16.6128,AboveWoodCamp
2020-07-05,0.0,16.0217,AboveWoodCamp
2020-07-06,0.0,17.0918,AboveWoodCamp
2020-07-07,0.1335,14.411,AboveWoodCamp
2020-07-08,0.0,12.8134,AboveWoodCamp
2020-07-09,0.0,15.1333,AboveWoodCamp
2020-07-10,0.0,16.2256,AboveWoodCamp
2020-07-11,0.0,17.6875,AboveWoodCamp
2020-07-12,0.0,18.0717,AboveWoodCamp
2020-07-13,0.0,15.0379,AboveWoodCamp
2020-07-14,0.0,13.5535,AboveWoodCamp
2020-07-15,0.0,14.1414,AboveWoodCamp
2020-07-16,0.0,16.6429,AboveWoodCamp
2020-07-17,0.0,18.9332,AboveWoodCamp
2020-07-18,0.0,17.5561,AboveWoodCamp
2020-07-19,0.0,17.0499,AboveWoodCamp
2020-07-20,0.0,16.172,AboveWoodCamp
2020-07-21,0.0,16.9826,AboveWoodCamp
2020-07-22,3.7574,14.4543,AboveWoodCamp
2020-07-23,0.0,14.9901,AboveWoodCamp
2020-07-24,0.0864,15.7473,AboveWoodCamp
2020-07-25,0.0,16.8949,AboveWoodCamp
2020-07-26,0.0,17.6322,AboveWoodCamp
2020-07-27,0.7693,18.3006,AboveWoodCamp
2020-07-28,7.144,13.9202,AboveWoodCamp
2020-07-29,0.0,14.8961,AboveWoodCamp
2020-07-30,0.0,18.1169,AboveWoodCamp
2020-07-31,0.0,20.7043,AboveWoodCamp
2020-08-01,0.0,20.7258,AboveWoodCamp
2020-08-02,0.0,20.9634,AboveWoodCamp
2020-08-03,0.2906,20.0483,AboveWoodCamp
2020-08-04,0.0,17.9671,AboveWoodCamp
2020-08-05,0.0,18.798,AboveWoodCamp
2020-08-06,0.0976,17.9089,AboveWoodCamp
2020-08-07,0.0,16.7783,AboveWoodCamp
2020-08-08,0.0,16.9393,AboveWoodCamp
2020-08-09,0.0,16.795,AboveWoodCamp
2020-08-10,0.0,17.1854,AboveWoodCamp
2020-08-11,0.0,17.1343,AboveWoodCamp
2020-08-12,0.0,16.3377,AboveWoodCamp
2020-08-13,0.0,16.4691,AboveWoodCamp
2020-08-14,0.0,15.6721,AboveWoodCamp
2020-08-15,0.0,17.007,AboveWoodCamp
2020-08-16,0.0,18.7665,AboveWoodCamp
2020-08-17,0.0,21.091,AboveWoodCamp
2020-08-18,0.0,21.6489,AboveWoodCamp
2020-08-19,0.0,20.6161,AboveWoodCamp
2020-08-20,0.1626,18.7648,AboveWoodCamp
2020-08-21,0.0,18.6964,AboveWoodCamp
2020-08-22,0.0,20.7296,AboveWoodCamp
2020-08-23,0.0,19.4469,AboveWoodCamp
2020-08-24,0.0,19.9665,AboveWoodCamp
2020-08-25,1.2364,18.7725,AboveWoodCamp
2020-08-26,0.0,17.6948,AboveWoodCamp
2020-08-27,2.5269,17.3293,AboveWoodCamp
2020-08-28,0.0,16.9402,AboveWoodCamp
2020-08-29,1.2372,16.7697,AboveWoodCamp
2020-08-30,0.0976,11.8627,AboveWoodCamp
2020-08-31,0.0,6.7751,AboveWoodCamp
2020-09-01,0.0,8.209,AboveWoodCamp
2020-09-02,0.0,13.9961,AboveWoodCamp
2020-09-03,0.0,17.1368,AboveWoodCamp
2020-09-04,0.0,18.7855,AboveWoodCamp
2020-09-05,0.0,19.776,AboveWoodCamp
2020-09-06,0.0,18.4122,AboveWoodCamp
2020-09-07,3.4476,10.2857,AboveWoodCamp
2020-09-08,13.1043,-0.685,AboveWoodCamp
2020-09-09,1.6464,1.5626,AboveWoodCamp
2020-09-10,0.2675,6.4689,AboveWoodCamp
2020-09-11,0.1353,9.4042,AboveWoodCamp
2020-09-12,0.0,13.6617,AboveWoodCamp
2020-09-13,0.0,15.0812,AboveWoodCamp
2020-09-14,0.0,15.8165,AboveWoodCamp
2020-09-15,0.0,16.3398,AboveWoodCamp
2020-09-16,0.0,16.2325,AboveWoodCamp
2020-09-17,0.0,15.9296,AboveWoodCamp
2020-09-18,0.0035,15.2394,AboveWoodCamp
2020-09-19,13.3318,7.659,AboveWoodCamp
2020-09-20,0.8474,8.1411,AboveWoodCamp
2020-09-21,0.0,12.0923,AboveWoodCamp
2020-09-22,0.0,14.0173,AboveWoodCamp
2020-09-23,0.0,13.1666,AboveWoodCamp
2020-09-24,0.0,13.7846,AboveWoodCamp
2020-09-25,0.0,11.4382,AboveWoodCamp
2020-09-26,0.0,7.5303,AboveWoodCamp
2020-09-27,0.0607,4.7723,AboveWoodCamp
2020-09-28,0.0,6.4041,AboveWoodCamp
2020-09-29,0.2123,11.0235,AboveWoodCamp
2020-09-30,0.0,12.1981,AboveWoodCamp
2020-10-01,0.0,12.759,AboveWoodCamp
2020-10-02,0.0,11.9315,AboveWoodCamp
2020-10-03,0.0,12.145,AboveWoodCamp
2020-10-04,0.0,11.7287,AboveWoodCamp
2020-10-05,0.0,11.4456,AboveWoodCamp
2020-10-06,0.0,11.7418,AboveWoodCamp
2020-10-07,0.0,12.8108,AboveWoodCamp
2020-10-08,0.0,13.4161,AboveWoodCamp
2020-10-09,0.0,12.6829,AboveWoodCamp
2020-10-10,9.1517,9.5509,AboveWoodCamp
2020-10-11,20.0062,0.8245,AboveWoodCamp
2020-10-12,0.2926,4.8207,AboveWoodCamp
2020-10-13,0.0064,7.7713,AboveWoodCamp
2020-10-14,13.7862,3.5123,AboveWoodCamp
2020-10-15,0.0,0.321,AboveWoodCamp
2020-10-16,0.6607,2.8319,AboveWoodCamp
2020-10-17,0.0,8.1507,AboveWoodCamp
2020-10-18,0.0,7.8013,AboveWoodCamp
2020-10-19,0.0,6.9713,AboveWoodCamp
2020-10-20,0.0,6.4299,AboveWoodCamp
2020-10-21,0.0,5.5208,AboveWoodCamp
2020-10-22,0.0679,-3.9501,AboveWoodCamp
2020-10-23,0.0995,-2.4934,AboveWoodCamp
2020-10-24,5.523,-0.6939,AboveWoodCamp
2020-10-25,0.7832,-11.6483,AboveWoodCamp
2020-10-26,0.0275,-10.6226,AboveWoodCamp
2020-10-27,0.0821,-2.7438,AboveWoodCamp
2020-10-28,0.2196,2.384,AboveWoodCamp
2020-10-29,0.0,4.6464,AboveWoodCamp
2020-10-30,0.0,5.2879,AboveWoodCamp
2020-10-31,0.0,4.7948,AboveWoodCamp
2020-11-01,0.0,6.2751,AboveWoodCamp
2020-11-02,0.1819,9.0965,AboveWoodCamp
2020-11-03,0.0,9.5877,AboveWoodCamp
2020-11-04,0.1463,8.7209,AboveWoodCamp
2020-11-05,0.0,8.554,AboveWoodCamp
2020-11-06,0.0,9.9451,AboveWoodCamp
2020-11-07,12.0413,3.2263,AboveWoodCamp
2020-11-08,10.4547,-4.9081,AboveWoodCamp
2020-11-09,1.2371,-6.7151,AboveWoodCamp
2020-11-10,8.3275,-8.2897,AboveWoodCamp
2020-11-11,13.8883,-7.9251,AboveWoodCamp
2020-11-12,0.0595,-8.1568,AboveWoodCamp
2020-11-13,30.8812,-4.2381,AboveWoodCamp
2020-11-14,6.3697,-6.6916,AboveWoodCamp
2020-11-15,27.4236,-2.6375,AboveWoodCamp
2020-11-16,1.2273,2.7429,AboveWoodCamp
2020-11-17,0.0,5.5494,AboveWoodCamp
2020-11-18,8.3164,3.6104,AboveWoodCamp
2020-11-19,1.7238,-3.3723,AboveWoodCamp
2020-11-20,0.0,-4.2332,AboveWoodCamp
