,Day,P,T,Site,Discharge_cms,Area,Month,Year
18932,2018-10-16,0.0,3.0076,WaterLab,2.768420017999786,519.242,10,2018
18933,2018-10-17,0.0,4.8078,WaterLab,2.78703547405016,519.242,10,2018
18934,2018-10-18,0.0,4.9509,WaterLab,2.787063531138571,519.242,10,2018
18935,2018-10-19,0.0,6.239,WaterLab,2.799296614833071,519.242,10,2018
18936,2018-10-20,0.0,8.5217,WaterLab,2.7975998573118077,519.242,10,2018
18937,2018-10-21,0.2009,8.8011,WaterLab,2.7994163015396065,519.242,10,2018
18938,2018-10-22,3.1819,8.2244,WaterLab,2.7875396605337994,519.242,10,2018
18939,2018-10-23,5.6751,4.1148,WaterLab,2.807028536320425,519.242,10,2018
18940,2018-10-24,0.3058,5.995,WaterLab,2.8322309858557726,519.242,10,2018
18941,2018-10-25,0.0625,2.782,WaterLab,2.767317482643755,519.242,10,2018
18942,2018-10-26,0.2009,5.0423,WaterLab,2.746529728417316,519.242,10,2018
18943,2018-10-27,0.0,7.6612,WaterLab,2.740819967819849,519.242,10,2018
18944,2018-10-28,0.0,9.2632,WaterLab,2.7326748142580577,519.242,10,2018
18945,2018-10-29,0.0,2.6171,WaterLab,2.7291890962845597,519.242,10,2018
18946,2018-10-30,0.4554,-1.6303,WaterLab,2.6712865843816798,519.242,10,2018
18947,2018-10-31,1.4641,-2.5778,WaterLab,2.603767244540126,519.242,10,2018
18948,2018-11-01,2.5725,1.2101,WaterLab,2.615419307021011,519.242,11,2018
18949,2018-11-02,3.0089,3.8251,WaterLab,2.6787177744512185,519.242,11,2018
18950,2018-11-03,0.0,0.6946,WaterLab,2.674294404603993,519.242,11,2018
18951,2018-11-04,16.773,-0.6558,WaterLab,2.656619644943834,519.242,11,2018
18952,2018-11-05,0.0,-1.3454,WaterLab,2.7215571394586195,519.242,11,2018
18953,2018-11-06,1.0348,-3.3905,WaterLab,2.6125152612371214,519.242,11,2018
18954,2018-11-07,0.0,-4.2863,WaterLab,2.6110140890607356,519.242,11,2018
18955,2018-11-08,0.065,-5.4249,WaterLab,2.5016874341058384,519.242,11,2018
18956,2018-11-09,0.0002,-4.3091,WaterLab,2.466676512683394,519.242,11,2018
18957,2018-11-10,0.0,-3.6404,WaterLab,2.5737318887433704,519.242,11,2018
18958,2018-11-11,0.0,-6.3179,WaterLab,2.5107324588940605,519.242,11,2018
18959,2018-11-12,0.0,-7.1957,WaterLab,2.417747776034101,519.242,11,2018
18960,2018-11-13,1.3369,-2.8082,WaterLab,2.3890093291182226,519.242,11,2018
18961,2018-11-14,0.4285,2.1658,WaterLab,2.4794644789488465,519.242,11,2018
18962,2018-11-15,0.0,2.2486,WaterLab,2.4986509590744035,519.242,11,2018
18963,2018-11-16,0.7421,2.0214,WaterLab,2.410343865853179,519.242,11,2018
18964,2018-11-17,3.9992,-4.1549,WaterLab,2.492331704636732,519.242,11,2018
18965,2018-11-18,0.0,-5.2615,WaterLab,2.3999737873050946,519.242,11,2018
18966,2018-11-19,0.0,-2.307,WaterLab,2.368238082096242,519.242,11,2018
18967,2018-11-20,0.0,1.582,WaterLab,2.3676658638492403,519.242,11,2018
18968,2018-11-21,0.6714,2.8926,WaterLab,2.3386672941936197,519.242,11,2018
18969,2018-11-22,8.489,0.8995,WaterLab,2.4630764655380566,519.242,11,2018
18970,2018-11-23,22.3732,-1.6325,WaterLab,2.5410260539377583,519.242,11,2018
18971,2018-11-24,19.213,-3.3004,WaterLab,2.6322222449108765,519.242,11,2018
18972,2018-11-25,0.0,-6.2316,WaterLab,2.485143722171614,519.242,11,2018
18973,2018-11-26,0.0,-5.2027,WaterLab,2.2541980869786093,519.242,11,2018
18974,2018-11-27,0.3529,-1.1168,WaterLab,2.4234140632820984,519.242,11,2018
18975,2018-11-28,14.4795,-0.9844,WaterLab,2.5094902971370687,519.242,11,2018
18976,2018-11-29,13.0078,-1.6123,WaterLab,2.5205736301003947,519.242,11,2018
18977,2018-11-30,16.4098,-3.619,WaterLab,2.473855277597773,519.242,11,2018
18978,2018-12-01,2.2123,-6.2428,WaterLab,2.4681880811252825,519.242,12,2018
18979,2018-12-02,9.7092,-6.7615,WaterLab,2.382639605210271,519.242,12,2018
18980,2018-12-03,1.3489,-9.5815,WaterLab,2.3928422457963343,519.242,12,2018
18981,2018-12-04,0.0757,-11.0826,WaterLab,2.1719024870620274,519.242,12,2018
18982,2018-12-05,0.0861,-8.3846,WaterLab,2.0870402345882306,519.242,12,2018
18983,2018-12-06,0.0,-5.1919,WaterLab,2.3473000453669273,519.242,12,2018
18984,2018-12-07,0.0,-3.0888,WaterLab,2.346345159024781,519.242,12,2018
18985,2018-12-08,0.0,-4.017,WaterLab,2.374392160227145,519.242,12,2018
18986,2018-12-09,0.0,-5.5392,WaterLab,2.3028313621526215,519.242,12,2018
18987,2018-12-10,0.0,-2.684,WaterLab,2.201792059928829,519.242,12,2018
18988,2018-12-11,0.0051,-6.2923,WaterLab,2.294789833745713,519.242,12,2018
18989,2018-12-12,17.6559,-6.4873,WaterLab,2.266641129009863,519.242,12,2018
18990,2018-12-13,0.0,-8.8289,WaterLab,2.2539350349848846,519.242,12,2018
18991,2018-12-14,0.0,-4.503,WaterLab,2.302965104697552,519.242,12,2018
18992,2018-12-15,0.0,-1.2224,WaterLab,2.47233105512599,519.242,12,2018
18993,2018-12-16,0.0,0.4472,WaterLab,2.409345920697397,519.242,12,2018
18994,2018-12-17,0.0,0.3424,WaterLab,2.446690365688719,519.242,12,2018
18995,2018-12-18,0.0,-0.5604,WaterLab,2.529085484323742,519.242,12,2018
18996,2018-12-19,0.4308,-3.6601,WaterLab,2.555137140297443,519.242,12,2018
18997,2018-12-20,0.0002,-1.8501,WaterLab,2.5079583962701864,519.242,12,2018
18998,2018-12-21,5.9481,-2.5594,WaterLab,2.558897047508192,519.242,12,2018
18999,2018-12-22,0.0,-9.7495,WaterLab,2.5139082193861957,519.242,12,2018
19000,2018-12-23,1.1888,-6.9587,WaterLab,2.309525285677043,519.242,12,2018
19001,2018-12-24,4.1833,-3.7498,WaterLab,2.5545301811961356,519.242,12,2018
19002,2018-12-25,4.9714,-3.4394,WaterLab,2.543935246944245,519.242,12,2018
19003,2018-12-26,0.0038,-9.5237,WaterLab,2.5443195963251815,519.242,12,2018
19004,2018-12-27,3.4966,-11.0242,WaterLab,2.3714707999500617,519.242,12,2018
19005,2018-12-28,0.0,-12.7957,WaterLab,2.395233086636361,519.242,12,2018
19006,2018-12-29,2.5888,-12.1449,WaterLab,2.042586572738894,519.242,12,2018
19007,2018-12-30,8.8252,-7.6509,WaterLab,2.4491756368910744,519.242,12,2018
19008,2018-12-31,0.7558,-6.505,WaterLab,2.42214541964919,519.242,12,2018
19009,2019-01-01,0.0,-16.8527,WaterLab,1.9090019239956202,519.242,1,2019
19010,2019-01-02,0.2184,-13.0264,WaterLab,1.9277406678209699,519.242,1,2019
19011,2019-01-03,1.2282,-7.9346,WaterLab,2.0405255216939584,519.242,1,2019
19012,2019-01-04,1.461,-3.6296,WaterLab,2.1952809786937464,519.242,1,2019
19013,2019-01-05,2.2138,-2.4989,WaterLab,2.3867467118950327,519.242,1,2019
19014,2019-01-06,14.9659,-5.87,WaterLab,2.5690119261873954,519.242,1,2019
19015,2019-01-07,13.9451,-6.2848,WaterLab,2.467926346279431,519.242,1,2019
19016,2019-01-08,0.2227,-3.6967,WaterLab,2.4034667562556846,519.242,1,2019
19017,2019-01-09,0.0,-0.5707,WaterLab,2.388626096639753,519.242,1,2019
19018,2019-01-10,0.7406,-2.3291,WaterLab,2.412788497280597,519.242,1,2019
19019,2019-01-11,0.0,-4.2175,WaterLab,2.46687618056572,519.242,1,2019
19020,2019-01-12,0.0,-5.2654,WaterLab,2.380781651647386,519.242,1,2019
19021,2019-01-13,0.0,-5.0185,WaterLab,2.2083541603840735,519.242,1,2019
19022,2019-01-14,0.0,-5.8868,WaterLab,2.2001815421007427,519.242,1,2019
19023,2019-01-15,2.7235,-6.0654,WaterLab,2.2604071280548452,519.242,1,2019
19024,2019-01-16,10.4421,-2.6127,WaterLab,2.4419095725371602,519.242,1,2019
19025,2019-01-17,23.285,-1.6247,WaterLab,2.4695671982320198,519.242,1,2019
19026,2019-01-18,13.0005,-6.3718,WaterLab,2.5938974423282364,519.242,1,2019
19027,2019-01-19,3.1325,-4.3202,WaterLab,2.408394576105259,519.242,1,2019
19028,2019-01-20,0.6647,0.1712,WaterLab,2.44275719740757,519.242,1,2019
19029,2019-01-21,5.8974,-6.2121,WaterLab,2.5066004983396666,519.242,1,2019
19030,2019-01-22,0.0,-10.401,WaterLab,2.3455839781157803,519.242,1,2019
19031,2019-01-23,6.8818,-9.2761,WaterLab,2.2623800732697057,519.242,1,2019
19032,2019-01-24,0.0,-4.7328,WaterLab,2.4147714813861954,519.242,1,2019
19033,2019-01-25,0.0,-4.6927,WaterLab,2.4060288290089904,519.242,1,2019
19034,2019-01-26,0.0,-4.642,WaterLab,2.382764359190011,519.242,1,2019
19035,2019-01-27,0.0,-3.2377,WaterLab,2.3351685009817866,519.242,1,2019
19036,2019-01-28,0.0,-6.7322,WaterLab,2.3938335587203716,519.242,1,2019
19037,2019-01-29,0.0,-6.1976,WaterLab,2.278873702167926,519.242,1,2019
19038,2019-01-30,0.0,-6.837,WaterLab,2.093241904087526,519.242,1,2019
19039,2019-01-31,0.0,-3.202,WaterLab,2.2386684615359957,519.242,1,2019
19040,2019-02-01,0.9303,-0.8404,WaterLab,2.272902206403615,519.242,2,2019
19041,2019-02-02,6.389,0.3869,WaterLab,2.3449254200657226,519.242,2,2019
19042,2019-02-03,23.789,-0.9384,WaterLab,2.4909342604744653,519.242,2,2019
19043,2019-02-04,15.2573,-1.5343,WaterLab,2.520703967580371,519.242,2,2019
19044,2019-02-05,5.5677,-6.3623,WaterLab,2.49198880937188,519.242,2,2019
19045,2019-02-06,1.6547,-10.7748,WaterLab,2.375625596451984,519.242,2,2019
19046,2019-02-07,1.6258,-14.5653,WaterLab,2.3332348496930235,519.242,2,2019
19047,2019-02-08,0.0,-11.789,WaterLab,1.9184793048155286,519.242,2,2019
19048,2019-02-09,3.5014,-8.9214,WaterLab,2.086975571777661,519.242,2,2019
19049,2019-02-10,9.1525,-6.9923,WaterLab,2.3508310999612347,519.242,2,2019
19050,2019-02-11,0.0,-11.4432,WaterLab,2.3253291731733117,519.242,2,2019
19051,2019-02-12,0.0,-6.4324,WaterLab,2.1174629066006423,519.242,2,2019
19052,2019-02-13,28.3605,-3.7124,WaterLab,2.3169002234911464,519.242,2,2019
19053,2019-02-14,26.6437,0.9434,WaterLab,2.3816622179235387,519.242,2,2019
19054,2019-02-15,8.8016,-3.3134,WaterLab,2.5450117827220193,519.242,2,2019
19055,2019-02-16,6.7448,-7.1409,WaterLab,2.45195953394773,519.242,2,2019
19056,2019-02-17,0.0839,-8.1482,WaterLab,2.3773301268802345,519.242,2,2019
19057,2019-02-18,0.3011,-10.7434,WaterLab,2.300372343645503,519.242,2,2019
19058,2019-02-19,2.5378,-13.1405,WaterLab,2.2455903225175304,519.242,2,2019
19059,2019-02-20,4.2374,-10.2344,WaterLab,2.300411968764676,519.242,2,2019
19060,2019-02-21,2.6463,-11.4887,WaterLab,2.2118585503562054,519.242,2,2019
19061,2019-02-22,0.0002,-10.7528,WaterLab,2.2864121985858428,519.242,2,2019
19062,2019-02-23,2.4656,-11.0338,WaterLab,2.187010905025256,519.242,2,2019
19063,2019-02-24,2.5573,-4.911,WaterLab,2.3014761816204667,519.242,2,2019
19064,2019-02-25,8.5035,-0.5503,WaterLab,2.3281699336916986,519.242,2,2019
19065,2019-02-26,3.8654,1.0673,WaterLab,2.354057425842616,519.242,2,2019
19066,2019-02-27,3.9354,0.1864,WaterLab,2.419693065396864,519.242,2,2019
19067,2019-02-28,3.4387,-0.3611,WaterLab,2.379272235555517,519.242,2,2019
19068,2019-03-01,5.6615,-5.3274,WaterLab,2.3769564388319186,519.242,3,2019
19069,2019-03-02,0.2779,-6.1895,WaterLab,2.3704926556852377,519.242,3,2019
19070,2019-03-03,0.1584,-8.082,WaterLab,2.2983192840848283,519.242,3,2019
19071,2019-03-04,0.0,-9.4492,WaterLab,2.1864724542025624,519.242,3,2019
19072,2019-03-05,2.2664,-4.3928,WaterLab,2.310505536263246,519.242,3,2019
19073,2019-03-06,15.2884,1.2131,WaterLab,2.3862998101857804,519.242,3,2019
19074,2019-03-07,16.1557,-0.6818,WaterLab,2.7718170728162073,519.242,3,2019
19075,2019-03-08,8.5634,-4.2607,WaterLab,2.6725368810052976,519.242,3,2019
19076,2019-03-09,0.7176,-6.8286,WaterLab,2.535190264582948,519.242,3,2019
19077,2019-03-10,0.9442,-4.5718,WaterLab,2.4598778233560457,519.242,3,2019
19078,2019-03-11,0.0932,-2.2613,WaterLab,2.400522483753399,519.242,3,2019
19079,2019-03-12,2.4217,-1.3554,WaterLab,2.45329845997893,519.242,3,2019
19080,2019-03-13,4.6581,-4.9613,WaterLab,2.490106081298825,519.242,3,2019
19081,2019-03-14,0.0,-6.056,WaterLab,2.442554434803887,519.242,3,2019
19082,2019-03-15,0.0,-4.7801,WaterLab,2.375867658051911,519.242,3,2019
19083,2019-03-16,0.0,-0.5668,WaterLab,2.427698588939729,519.242,3,2019
19084,2019-03-17,0.0,0.6448,WaterLab,2.4623530691369666,519.242,3,2019
19085,2019-03-18,0.0,0.8172,WaterLab,2.4820795176958566,519.242,3,2019
19086,2019-03-19,0.0,-0.0101,WaterLab,2.532651976275694,519.242,3,2019
19087,2019-03-20,0.0,-0.2142,WaterLab,2.5552832220089723,519.242,3,2019
19088,2019-03-21,4.0501,1.2304,WaterLab,2.5775964543003504,519.242,3,2019
19089,2019-03-22,9.147,1.1428,WaterLab,2.6681992738562212,519.242,3,2019
19090,2019-03-23,2.3627,2.4134,WaterLab,2.685975208041473,519.242,3,2019
19091,2019-03-24,12.2675,0.0587,WaterLab,2.783860344888802,519.242,3,2019
19092,2019-03-25,0.0,0.9235,WaterLab,2.769266482978242,519.242,3,2019
19093,2019-03-26,0.0,4.1122,WaterLab,2.74689694794168,519.242,3,2019
19094,2019-03-27,0.0,6.0408,WaterLab,2.788537670389257,519.242,3,2019
19095,2019-03-28,7.2094,2.4928,WaterLab,2.898359868357954,519.242,3,2019
19096,2019-03-29,11.668,-1.3301,WaterLab,3.133332966858893,519.242,3,2019
19097,2019-03-30,0.0,-0.9921,WaterLab,2.99611778611057,519.242,3,2019
19098,2019-03-31,0.0,-0.1444,WaterLab,2.961366572630055,519.242,3,2019
19099,2019-04-01,0.9105,1.6371,WaterLab,2.997544917461083,519.242,4,2019
19100,2019-04-02,4.8433,2.4693,WaterLab,3.0337405337856604,519.242,4,2019
19101,2019-04-03,7.365,3.2765,WaterLab,3.2556858737717103,519.242,4,2019
19102,2019-04-04,0.4109,5.4395,WaterLab,3.5457796644090336,519.242,4,2019
19103,2019-04-05,3.5422,5.6054,WaterLab,3.61358813596987,519.242,4,2019
19104,2019-04-06,4.4024,2.5754,WaterLab,4.026598851925622,519.242,4,2019
19105,2019-04-07,0.0,3.5572,WaterLab,4.5604368912541675,519.242,4,2019
19106,2019-04-08,0.0004,7.4112,WaterLab,4.235773817453716,519.242,4,2019
19107,2019-04-09,9.3454,2.7359,WaterLab,5.175107007361414,519.242,4,2019
19108,2019-04-10,7.7729,-1.0409,WaterLab,5.452668653358269,519.242,4,2019
19109,2019-04-11,3.8324,-0.6637,WaterLab,4.585180870795997,519.242,4,2019
19110,2019-04-12,3.4111,0.2303,WaterLab,4.242965102068349,519.242,4,2019
19111,2019-04-13,3.0643,0.6068,WaterLab,4.088596305311497,519.242,4,2019
19112,2019-04-14,19.8275,2.2142,WaterLab,3.9375947280232055,519.242,4,2019
19113,2019-04-15,10.5615,3.6493,WaterLab,5.6173570502104075,519.242,4,2019
19114,2019-04-16,10.3046,0.9847,WaterLab,6.5028559637408145,519.242,4,2019
19115,2019-04-17,0.0,1.5706,WaterLab,6.494939532760493,519.242,4,2019
19116,2019-04-18,0.0,5.8734,WaterLab,5.908748596318326,519.242,4,2019
19117,2019-04-19,0.0,9.1786,WaterLab,6.714650164950258,519.242,4,2019
19118,2019-04-20,5.7813,10.252,WaterLab,7.978338922711338,519.242,4,2019
19119,2019-04-21,8.7982,5.9252,WaterLab,10.613517610886982,519.242,4,2019
19120,2019-04-22,0.0,5.1355,WaterLab,11.415286873279902,519.242,4,2019
19121,2019-04-23,0.0,7.2293,WaterLab,9.554132806199938,519.242,4,2019
19122,2019-04-24,1.9921,8.5612,WaterLab,9.85650435548944,519.242,4,2019
19123,2019-04-25,0.138,7.7755,WaterLab,12.001181209054351,519.242,4,2019
19124,2019-04-26,6.8912,7.3489,WaterLab,13.018171879667463,519.242,4,2019
19125,2019-04-27,0.0,5.2691,WaterLab,13.854905113225387,519.242,4,2019
19126,2019-04-28,0.0,1.587,WaterLab,13.501436275091542,519.242,4,2019
19127,2019-04-29,0.5918,0.934,WaterLab,12.201112166786066,519.242,4,2019
19128,2019-04-30,6.8232,-0.2774,WaterLab,10.44177188608596,519.242,4,2019
19129,2019-05-01,0.2985,-0.7521,WaterLab,9.142043471445312,519.242,5,2019
19130,2019-05-02,0.0,1.5239,WaterLab,7.900985666000694,519.242,5,2019
19131,2019-05-03,0.0,4.9465,WaterLab,7.170753199688715,519.242,5,2019
19132,2019-05-04,0.0,7.2021,WaterLab,6.997098724065302,519.242,5,2019
19133,2019-05-05,0.2185,9.3525,WaterLab,7.594777183804452,519.242,5,2019
19134,2019-05-06,0.0,10.1335,WaterLab,9.46654057688144,519.242,5,2019
19135,2019-05-07,2.5501,5.6921,WaterLab,11.968447444361553,519.242,5,2019
19136,2019-05-08,5.2126,4.5315,WaterLab,12.249623215950592,519.242,5,2019
19137,2019-05-09,3.4859,1.4318,WaterLab,11.47781285157391,519.242,5,2019
19138,2019-05-10,0.0,4.1563,WaterLab,10.07475515380572,519.242,5,2019
19139,2019-05-11,0.0,7.9238,WaterLab,9.315972490537673,519.242,5,2019
19140,2019-05-12,0.0,10.2215,WaterLab,10.303151727507883,519.242,5,2019
19141,2019-05-13,0.0,12.4425,WaterLab,12.631258887698948,519.242,5,2019
19142,2019-05-14,0.0,12.6659,WaterLab,14.42642661765192,519.242,5,2019
19143,2019-05-15,0.0161,12.4424,WaterLab,16.63167742847787,519.242,5,2019
19144,2019-05-16,6.9928,9.466,WaterLab,18.110026294507822,519.242,5,2019
19145,2019-05-17,10.8484,2.6592,WaterLab,19.903779012456614,519.242,5,2019
19146,2019-05-18,1.6655,4.2109,WaterLab,18.801490823997188,519.242,5,2019
19147,2019-05-19,6.7463,4.0067,WaterLab,16.08646950608621,519.242,5,2019
19148,2019-05-20,1.3378,4.2374,WaterLab,14.826692778386272,519.242,5,2019
19149,2019-05-21,11.575,3.0545,WaterLab,13.727341597749914,519.242,5,2019
19150,2019-05-22,7.6085,2.0833,WaterLab,13.483972696184916,519.242,5,2019
19151,2019-05-23,20.9147,2.2584,WaterLab,12.664097382789622,519.242,5,2019
19152,2019-05-24,9.219,4.6499,WaterLab,12.651059582058387,519.242,5,2019
19153,2019-05-25,1.5571,7.5015,WaterLab,12.301627198534865,519.242,5,2019
19154,2019-05-26,0.0953,8.8821,WaterLab,12.223066800318856,519.242,5,2019
19155,2019-05-27,5.9478,5.1636,WaterLab,12.676305262355962,519.242,5,2019
19156,2019-05-28,3.3316,7.1354,WaterLab,13.192989057659412,519.242,5,2019
19157,2019-05-29,0.3791,8.0919,WaterLab,13.268319198144967,519.242,5,2019
19158,2019-05-30,0.1099,9.4219,WaterLab,13.722163889191451,519.242,5,2019
19159,2019-05-31,0.1076,10.3509,WaterLab,14.365995965761046,519.242,5,2019
19160,2019-06-01,0.1563,10.8448,WaterLab,15.423522383600009,519.242,6,2019
19161,2019-06-02,3.1931,11.5138,WaterLab,16.99703482337161,519.242,6,2019
19162,2019-06-03,0.0037,11.5918,WaterLab,18.03802754286546,519.242,6,2019
19163,2019-06-04,0.0584,12.8005,WaterLab,19.11512530502117,519.242,6,2019
19164,2019-06-05,0.0,12.8584,WaterLab,21.452015648200245,519.242,6,2019
19165,2019-06-06,5.0716,13.8529,WaterLab,22.818564680150512,519.242,6,2019
19166,2019-06-07,6.8607,7.8886,WaterLab,24.98811543239036,519.242,6,2019
19167,2019-06-08,3.0193,2.3476,WaterLab,27.389590965810243,519.242,6,2019
19168,2019-06-09,0.0,5.2217,WaterLab,25.07634613871386,519.242,6,2019
19169,2019-06-10,0.0,9.5296,WaterLab,21.812712606302508,519.242,6,2019
19170,2019-06-11,0.0,11.9243,WaterLab,19.485782644980002,519.242,6,2019
19171,2019-06-12,0.0,14.0173,WaterLab,19.534805488590504,519.242,6,2019
19172,2019-06-13,1.2119,14.3779,WaterLab,20.46595740598831,519.242,6,2019
19173,2019-06-14,0.3372,13.3567,WaterLab,21.396691567090116,519.242,6,2019
19174,2019-06-15,0.0,13.9911,WaterLab,21.85868683612205,519.242,6,2019
19175,2019-06-16,0.0,14.0496,WaterLab,21.97433527233593,519.242,6,2019
19176,2019-06-17,0.6081,13.7219,WaterLab,21.259194929908848,519.242,6,2019
19177,2019-06-18,0.2574,12.632,WaterLab,20.455554145094897,519.242,6,2019
19178,2019-06-19,0.0,13.1825,WaterLab,19.49760603748904,519.242,6,2019
19179,2019-06-20,0.9195,7.4752,WaterLab,19.061592212632984,519.242,6,2019
19180,2019-06-21,0.5528,4.2135,WaterLab,18.99003481091017,519.242,6,2019
19181,2019-06-22,0.0,5.7136,WaterLab,17.275350962297622,519.242,6,2019
19182,2019-06-23,0.0,9.0415,WaterLab,15.604863007733293,519.242,6,2019
19183,2019-06-24,0.0,11.4529,WaterLab,14.822413717000584,519.242,6,2019
19184,2019-06-25,0.0,14.1411,WaterLab,14.21325423331472,519.242,6,2019
19185,2019-06-26,0.0,15.2075,WaterLab,14.192257624558394,519.242,6,2019
19186,2019-06-27,0.0,15.898,WaterLab,13.961435295489707,519.242,6,2019
19187,2019-06-28,0.0,16.6009,WaterLab,13.630404174657976,519.242,6,2019
19188,2019-06-29,0.0,14.6708,WaterLab,13.389077424772928,519.242,6,2019
19189,2019-06-30,0.0,15.0734,WaterLab,12.989124123577744,519.242,6,2019
19190,2019-07-01,0.0,15.8426,WaterLab,12.361717001331625,519.242,7,2019
19191,2019-07-02,0.0,17.4824,WaterLab,11.72992909702941,519.242,7,2019
19192,2019-07-03,0.0,14.6902,WaterLab,11.427453631010584,519.242,7,2019
19193,2019-07-04,0.2915,11.4602,WaterLab,11.148028836373896,519.242,7,2019
19194,2019-07-05,0.0,11.9743,WaterLab,10.53967486454277,519.242,7,2019
19195,2019-07-06,0.0038,15.8297,WaterLab,9.79987163391469,519.242,7,2019
19196,2019-07-07,0.0,16.4874,WaterLab,9.180275855470471,519.242,7,2019
19197,2019-07-08,0.4637,13.1708,WaterLab,8.73688541271608,519.242,7,2019
19198,2019-07-09,0.0,12.9978,WaterLab,8.366280748458784,519.242,7,2019
19199,2019-07-10,0.0,17.3385,WaterLab,8.10556338944626,519.242,7,2019
19200,2019-07-11,0.0,19.5743,WaterLab,7.796529623498272,519.242,7,2019
19201,2019-07-12,0.0,19.4558,WaterLab,7.5158569078017985,519.242,7,2019
19202,2019-07-13,0.0,17.4122,WaterLab,7.412398806136282,519.242,7,2019
19203,2019-07-14,0.0,18.6433,WaterLab,7.275923587024587,519.242,7,2019
19204,2019-07-15,0.0035,18.89,WaterLab,6.951319108914958,519.242,7,2019
19205,2019-07-16,0.0,17.9312,WaterLab,6.708053193887371,519.242,7,2019
19206,2019-07-17,0.0,16.0958,WaterLab,6.660720494714279,519.242,7,2019
19207,2019-07-18,0.0,18.1381,WaterLab,6.407976129034046,519.242,7,2019
19208,2019-07-19,0.0,18.1005,WaterLab,6.371368455140132,519.242,7,2019
19209,2019-07-20,0.0,17.7241,WaterLab,6.080803919011486,519.242,7,2019
19210,2019-07-21,0.0,19.5056,WaterLab,5.965852074470944,519.242,7,2019
19211,2019-07-22,0.0,20.708,WaterLab,5.7051346643629826,519.242,7,2019
19212,2019-07-23,0.0,20.3989,WaterLab,5.470795748447316,519.242,7,2019
19213,2019-07-24,0.0,17.8306,WaterLab,5.398989807084797,519.242,7,2019
19214,2019-07-25,0.0,18.0994,WaterLab,5.3453368798941225,519.242,7,2019
19215,2019-07-26,0.8275,17.2832,WaterLab,5.186220996550826,519.242,7,2019
19216,2019-07-27,3.5969,15.7767,WaterLab,5.36156381966827,519.242,7,2019
19217,2019-07-28,0.0,17.0398,WaterLab,5.3871122907714435,519.242,7,2019
19218,2019-07-29,0.0,19.2485,WaterLab,5.19541298458498,519.242,7,2019
19219,2019-07-30,0.0,19.2934,WaterLab,4.87258442038283,519.242,7,2019
19220,2019-07-31,0.0,17.5104,WaterLab,4.679656371395781,519.242,7,2019
19221,2019-08-01,0.2703,16.1914,WaterLab,4.445874999897874,519.242,8,2019
19222,2019-08-02,0.0,18.0857,WaterLab,4.43701583247835,519.242,8,2019
19223,2019-08-03,0.0049,19.6859,WaterLab,4.305482052315809,519.242,8,2019
19224,2019-08-04,0.0,18.7668,WaterLab,4.315639213061566,519.242,8,2019
19225,2019-08-05,0.0,18.8025,WaterLab,4.179553561536009,519.242,8,2019
19226,2019-08-06,0.0,20.4591,WaterLab,4.0518279567606985,519.242,8,2019
19227,2019-08-07,1.1712,16.1206,WaterLab,3.853854636383313,519.242,8,2019
19228,2019-08-08,3.8679,13.4734,WaterLab,3.9326168499309535,519.242,8,2019
19229,2019-08-09,0.0502,14.1552,WaterLab,4.133318601004111,519.242,8,2019
19230,2019-08-10,0.0037,16.931,WaterLab,4.00516899493016,519.242,8,2019
19231,2019-08-11,0.0,14.1955,WaterLab,3.826977538878038,519.242,8,2019
19232,2019-08-12,0.0,12.4545,WaterLab,3.7716852054650096,519.242,8,2019
19233,2019-08-13,0.0,15.2725,WaterLab,3.641969735743455,519.242,8,2019
19234,2019-08-14,0.0,17.1748,WaterLab,3.6429350829941924,519.242,8,2019
19235,2019-08-15,0.0,17.3103,WaterLab,3.576305318849977,519.242,8,2019
19236,2019-08-16,0.0,15.288,WaterLab,3.4834509453476588,519.242,8,2019
19237,2019-08-17,0.0,14.6315,WaterLab,3.4471387772380857,519.242,8,2019
19238,2019-08-18,0.0,15.8478,WaterLab,3.435658123614265,519.242,8,2019
19239,2019-08-19,0.0,18.2725,WaterLab,3.3290681200167103,519.242,8,2019
19240,2019-08-20,0.0,18.8618,WaterLab,3.2850234427571556,519.242,8,2019
19241,2019-08-21,0.0,18.7892,WaterLab,3.256357842856176,519.242,8,2019
19242,2019-08-22,0.415,16.2585,WaterLab,3.205301341445182,519.242,8,2019
19243,2019-08-23,0.0,13.1762,WaterLab,3.164417354929482,519.242,8,2019
19244,2019-08-24,0.0037,15.6313,WaterLab,3.208357412576062,519.242,8,2019
19245,2019-08-25,0.0,16.9502,WaterLab,3.253474101682585,519.242,8,2019
19246,2019-08-26,0.0,12.3889,WaterLab,3.1856721976263356,519.242,8,2019
19247,2019-08-27,0.0,13.722,WaterLab,3.146467621029417,519.242,8,2019
19248,2019-08-28,0.0,17.1479,WaterLab,3.1358822084940967,519.242,8,2019
19249,2019-08-29,0.1962,17.9123,WaterLab,3.0082834080421534,519.242,8,2019
19250,2019-08-30,0.0,17.7568,WaterLab,3.0536259146926237,519.242,8,2019
19251,2019-08-31,0.0,18.7993,WaterLab,3.1514611376706605,519.242,8,2019
19252,2019-09-01,0.0,20.1355,WaterLab,3.1021159539291734,519.242,9,2019
19253,2019-09-02,0.0,20.1992,WaterLab,3.0530698026354055,519.242,9,2019
19254,2019-09-03,0.0,19.012,WaterLab,2.976830915613164,519.242,9,2019
